88.74, 2.9, 4.5, 79.26, 4.4, 5.5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 4.9, 78.25, 4.8, 6.6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
86.71, 3.7, 4.9, 85.69, 4.0, 6.4, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.4, 78.25, 4.8, 6.1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
88.74, 2.9, 4.2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80.28, 4.1, 4.5, 80.28, 4.1, 6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0, 0, 0, 80.28, 4.1, 6.3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.8, 87.72, 3.3, 5.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
72.83, 4.8, 6.2, 69.79, 6.0, 8.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 2.8, 87.72, 3.3, 6.2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
88.74, 2.9, 3.9, 108.7, -0.7, 5.8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 2.7, 90.77, 2.1, 4.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0
89.75, 2.5, 2.9, 87.72, 3.3, 5.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
89.75, 2.5, 3.7, 80.28, 4.1, 6.1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.9, 80.28, 4.1, 6.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 4.1, 79.26, 4.4, 5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 3.7, 80.28, 4.1, 5.8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.9, 76.22, 5.6, 7.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
88.74, 2.9, 3.3, 86.71, 3.7, 5.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 4.4, 77.23, 5.2, 6.5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
89.75, 2.5, 3.8, 78.25, 4.8, 7.6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 87.72, 3.3, 5.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
81.29, 3.7, 4.5, 79.26, 4.4, 7.1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
87.72, 3.3, 4.3, 88.74, 2.9, 4.7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 4.3, 78.25, 4.8, 5.8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
98.21, 1.3, 2.3, 78.25, 4.8, 5.9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
84.68, 4.4, 6.7, 76.22, 5.6, 7.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.3, 79.26, 4.4, 5.9, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81.29, 3.7, 4.2, 79.26, 4.4, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
90.77, 2.1, 2.6, 79.26, 4.4, 5.9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.3, 88.74, 2.9, 5.0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.1, 78.25, 4.8, 6.6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 2.9, 74.19, 6.4, 7.9, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 2.7, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.3, 87.72, 3.3, 4.8, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 2.8, 79.26, 4.4, 5.1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 88.74, 2.9, 4.8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.4, 89.75, 2.5, 4.6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 4.5, 78.25, 4.8, 6.5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
80.28, 4.1, 4.5, 78.25, 4.8, 6.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
96.18, 2.1, 3.8, 94.15, 2.9, 4.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.3, 79.26, 4.4, 5.4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 2.8, 87.72, 3.3, 4.7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.1, 79.26, 4.4, 5.5, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
87.72, 3.3, 3.8, 86.71, 3.7, 5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.0, 86.71, 3.7, 5.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
89.75, 2.5, 2.9, 79.26, 4.4, 5.6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.7, 85.69, 4.0, 6.0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.2, 1.7, 2.7, 86.71, 3.7, 6.1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.6, 76.22, 5.6, 6.5, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99.23, 0.9, 1.8, 85.69, 4.0, 5.5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
79.26, 4.4, 5.3, 74.19, 6.4, 8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
89.75, 2.5, 3.0, 79.26, 4.4, 5.9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
88.74, 2.9, 4.5, 85.69, 4.0, 5.7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
90.77, 2.1, 2.7, 88.74, 2.9, 4.8, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
88.74, 2.9, 4.0, 86.71, 3.7, 6.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
89.75, 2.5, 3.6, 78.25, 4.8, 6.1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 4.5, 85.69, 4.0, 6.6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
86.71, 3.7, 5.0, 84.68, 4.4, 6.5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
87.72, 3.3, 4.9, 85.69, 4.0, 6.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 4.0, 86.71, 3.7, 5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0
88.74, 2.9, 2.9, 87.72, 3.3, 4.6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
88.74, 2.9, 3.8, 87.72, 3.3, 6.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
90.77, 2.1, 3.8, 87.72, 3.3, 5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
88.74, 2.9, 4.0, 78.25, 4.8, 6.5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
88.74, 2.9, 4.6, 79.26, 4.4, 6.2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 4.7, 80.28, 4.1, 5.5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
96.18, 2.1, 6.1, 95.17, 2.5, 8.2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
88.74, 2.9, 4.0, 80.28, 4.1, 5.3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
72.16, 7.2, 12.5, 84.68, 4.4, 6.1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
97.2, 1.7, 2.9, 86.71, 3.7, 5.8, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
98.21, 1.3, 2.6, 86.71, 3.7, 5.4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
88.74, 2.9, 3.1, 84.68, 4.4, 5.8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
97.2, 1.7, 3.5, 84.68, 4.4, 6.3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
88.74, 2.9, 4.0, 88.74, 2.9, 5.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 4.0, 79.26, 4.4, 6.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
89.75, 2.5, 3.5, 79.26, 4.4, 5.0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.9, 81.29, 3.7, 5.6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.0, 85.69, 4.0, 7.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
89.75, 2.5, 3.4, 77.23, 5.2, 7.0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 4.5, 79.26, 4.4, 6.4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
89.75, 2.5, 3.4, 87.72, 3.3, 5.0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
88.74, 2.9, 3.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 5.1, 93.14, 3.3, 5.2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 2.8, 87.72, 3.3, 5.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 3.3, 87.72, 3.3, 4.5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.2, 1.7, 3.0, 83.66, 4.8, 6.9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 2.4, 97.2, 1.7, 3.3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
89.75, 2.5, 3.8, 86.71, 3.7, 6.3, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.8, 86.71, 3.7, 6.0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 3.5, 89.75, 2.5, 5.6, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.8, 78.25, 4.8, 6.2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
89.75, 2.5, 4.3, 80.28, 4.1, 5.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
97.2, 1.7, 2.1, 88.74, 2.9, 4.1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.2, 1.7, 3.9, 85.69, 4.0, 6.2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.9, 80.28, 4.1, 5.8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
96.18, 2.1, 2.8, 87.72, 3.3, 3.9, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.0, 87.72, 3.3, 4.9, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79.6, 6.4, 7.6, 75.2, 6.0, 7.2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.2, 1.7, 3.5, 86.71, 3.7, 5.4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 4.4, 80.28, 4.1, 5.7, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 2.7, 98.21, 1.3, 2.7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
89.75, 2.5, 3.0, 88.74, 2.9, 4.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 3.4, 77.23, 5.2, 6.6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.8, 75.2, 6.0, 7.7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80.28, 4.1, 5.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
89.75, 2.5, 2.9, 88.74, 2.9, 4.0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
89.75, 2.5, 3.6, 88.74, 2.9, 5.5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 4.9, 85.69, 4.0, 6.4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
89.75, 2.5, 3.6, 86.71, 3.7, 5.0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.2, 1.7, 2.6, 86.71, 3.7, 5.9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.3, 89.75, 2.5, 4.6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.4, 78.25, 4.8, 6.4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
89.75, 2.5, 3.6, 85.69, 4.0, 5.8, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.7, 88.74, 2.9, 4.9, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 4.5, 78.25, 4.8, 6.2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 4.3, 80.28, 4.1, 5.7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 2.1, 86.71, 3.7, 5.3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.2, 79.26, 4.4, 5.1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 2.4, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.6, 79.26, 4.4, 4.9, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.2, 1.7, 2.8, 87.72, 3.3, 4.9, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.9, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.3, 86.71, 3.7, 4.9, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.4, 85.69, 4.0, 5.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
99.23, 0.9, 1.9, 88.74, 2.9, 4.3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
89.75, 2.5, 3.8, 86.71, 3.7, 5.7, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
89.75, 2.5, 3.4, 87.72, 3.3, 4.7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
98.21, 1.3, 1.9, 96.18, 2.1, 3.7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90.77, 2.1, 2.7, 88.74, 2.9, 5.2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
88.74, 2.9, 4.5, 75.2, 6.0, 9.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
81.29, 3.7, 4.7, 76.22, 5.6, 7.9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
88.74, 2.9, 3.3, 86.71, 3.7, 5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
80.28, 4.1, 5.1, 77.23, 5.2, 7.7, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.0, 87.72, 3.3, 4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.4, 86.71, 3.7, 5.3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.5, 85.69, 4.0, 5.7, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89.75, 2.5, 3.0, 87.72, 3.3, 5.3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
98.21, 1.3, 3.6, 85.69, 4.0, 5.3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
90.77, 2.1, 2.4, 80.28, 4.1, 5.1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99.23, 0.9, 1.8, 97.2, 1.7, 4.3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
99.23, 0.9, 2.3, 88.74, 2.9, 4.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
90.77, 2.1, 3.7, 88.74, 2.9, 4.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 2.6, 87.72, 3.3, 5.2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
88.74, 2.9, 3.4, 88.74, 2.9, 4.6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
88.74, 2.9, 4.2, 85.69, 4.0, 6.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
99.23, 0.9, 2.3, 85.69, 4.0, 6.3, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88.74, 2.9, 3.4, 87.72, 3.3, 5.8, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87.72, 3.3, 4.5, 86.71, 3.7, 5.5, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 87.72, 3.3, 4.4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.21, 1.3, 1.6, 79.26, 4.4, 5.3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
